project	dataset	shred	module-name	gene	rank	score	difference	mean	scope	depth	disease	tissue	cell_class	celltype
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	HLA-DRA	86	35.0578	2.248401	3.516879	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	TLR2	98	33.202297	2.141805	3.455879	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	APOE	52	43.179072	2.51569	3.428185	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	FCGR2A	46	44.406044	2.454001	3.355934	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	SLA	84	35.208367	2.170509	3.343492	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	TFEC	58	41.394343	2.351992	3.326189	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	MARCH1	71	38.421169	2.237879	3.260516	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	MARCO	48	44.078739	2.390366	3.207123	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	C1QB	27	51.987406	2.548466	3.195088	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	KCNE1	81	35.774771	2.124776	3.176162	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	NCKAP1L	99	33.152872	1.948366	3.028473	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	HAVCR2	93	33.686914	1.929973	2.942347	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CMKLR1	36	47.619579	2.203458	2.81542	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	FPR3	38	47.406356	2.191774	2.794493	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	AC074327.1	28	51.530377	2.278895	2.789435	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	PIK3AP1	91	33.958647	1.860054	2.761106	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	FGD2	100	33.119849	1.763661	2.618682	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	HCK	85	35.109407	1.794255	2.561289	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CLEC7A	74	36.99731	1.825904	2.547265	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	F13A1	30	50.61693	2.056981	2.456342	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	MS4A4A	57	41.537276	1.845056	2.418503	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CD84	55	41.985978	1.789374	2.30718	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	VSIG4	70	38.910052	1.736212	2.300609	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	MAFB	62	40.736282	1.76251	2.297176	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	C1orf162	72	37.480194	1.672805	2.250469	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	LAIR1	80	35.942898	1.611429	2.201619	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CR1	66	39.604717	1.683657	2.182174	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	TYROBP	88	34.36023	1.544413	2.098202	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CSF1R	79	36.007406	1.535692	2.061093	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	LILRB3	87	34.839906	1.491019	2.016347	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	CSF2RA	96	33.231258	1.393348	1.898734	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	AL162414.1	78	36.081208	1.214162	1.510515	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	LILRB5	97	33.206759	0.81848	0.97639	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Macrophage_metabolically_active|lung	NEURL2	90	33.98401	0.759401	0.888592	COVID-19_lung	2	COVID-19	lung	Myeloid	Macrophage metabolically active
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SLC24A3	19	65.093142	11.652902	12.743391	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	KIT	7	189.209013	11.110007	11.210712	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	BMP2K	63	34.005174	8.367977	10.802291	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SAMSN1	48	40.225461	8.87383	10.428224	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	ARHGAP15	94	26.375466	6.832488	9.163519	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SYTL3	45	42.770144	7.877195	9.014793	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	IL18R1	37	48.787766	8.063594	8.924622	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	CPA3	1	387.129445	8.561286	8.568922	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	NTM	38	48.201078	7.735357	8.366875	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	DIP2C	85	28.2097	6.294418	8.211746	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	ADAM12	29	55.614608	7.092167	7.587633	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SLC18A2	2	223.954789	7.23651	7.262665	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	ITGA9	68	33.029333	6.023961	7.171205	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	HPGDS	4	195.923706	7.034683	7.068504	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PLCL1	84	28.384816	5.505248	6.764589	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	GRAP2	26	58.571277	6.341619	6.671467	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PDE7B	33	51.568004	5.995573	6.427931	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	AL390957.1	40	46.315764	5.84266	6.36306	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	GALC	58	36.20445	5.496311	6.316354	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SKAP1	72	31.67491	5.349142	6.142831	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	KIAA1549	39	47.131596	5.575301	6.041232	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	CDK15	10	163.071215	5.757559	5.788954	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	NRCAM	60	35.519089	4.896658	5.475015	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	RHOH	59	35.686197	4.875931	5.448066	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	CADPS	13	128.468077	5.396577	5.44375	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	AC111188.1	3	203.380246	5.209834	5.221467	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	CTTNBP2	31	54.290986	4.78911	5.032058	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	RGS13	9	165.840346	4.982402	5.002127	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	HDC	6	191.938159	4.862745	4.87423	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	RGS1	61	34.520099	4.26144	4.712778	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	LINC02147	24	59.398886	4.511463	4.663859	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	RAB27B	91	26.539196	3.944012	4.661789	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PDE3A	97	25.835705	3.93132	4.624054	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	VWA5A	36	49.738587	4.236098	4.481038	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	GPAT3	25	58.655767	4.095922	4.249722	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	RGS2	76	30.299346	3.658642	4.114262	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	MS4A2	5	194.901181	4.016968	4.021573	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	ST8SIA1	67	33.239252	3.628296	3.998455	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	AREG	46	41.960814	3.727959	3.971143	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	SPECC1	86	28.009326	3.437753	3.936398	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	GATA2	43	44.753635	3.685689	3.887805	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PPM1H	90	27.257428	3.351738	3.872504	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	AC002070.1	77	30.251644	3.319779	3.71964	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	TPSB2	8	174.583146	3.65738	3.662715	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PTGS1	21	60.13431	3.52122	3.623699	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	TESPA1	30	54.838344	3.456712	3.567056	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	CD69	74	31.019111	3.068828	3.347	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	P2RY14	32	52.675363	3.122799	3.221886	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	MTCL1	66	33.282634	2.945565	3.210929	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	ENPP3	27	57.07887	3.062963	3.155137	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-MAST|lung	PIK3R6	53	38.249143	2.958306	3.143844	COVID-19_lung	2	COVID-19	lung	Myeloid	MAST
